,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,price,year,month,house_soldtime
19875,4,2.5,1847,8000,2.0,0,0,3,7,1847,0,1847,8000,215000,2014,Jul,9
19876,4,2.5,2610,7227,2.0,0,0,3,9,2610,0,2630,7421,390000,2015,Feb,8
19877,3,2.25,1670,107157,1.0,0,0,3,7,1670,0,3310,108900,425000,2015,Mar,8
19878,3,2.5,1860,415126,2.0,0,0,3,7,1860,0,2070,54014,472000,2015,May,8
19879,4,3.5,3440,9776,2.0,0,0,3,10,3440,0,2400,11000,1330000,2015,Apr,8
19880,4,3.5,3510,9364,2.0,0,0,3,10,3510,0,3510,9161,695000,2014,Jun,9
19881,3,2.5,1740,1279,3.0,0,0,3,8,1740,0,1740,1280,545000,2015,Jan,8
19882,4,2.5,2240,5500,2.0,0,0,3,8,2240,0,700,5500,389950,2014,Jul,9
19883,3,2.25,1550,1485,3.0,0,0,3,8,1550,0,1550,1480,380000,2015,Mar,8
19884,4,2.0,1390,745,3.0,0,0,3,7,1390,0,1390,942,288790,2014,Nov,9
19885,3,3.0,2500,6000,2.0,0,0,3,8,2500,0,2130,6000,432500,2015,Apr,8
19886,3,3.5,2710,3326,2.0,0,0,3,8,1650,1060,2280,2738,615000,2014,Dec,9
19887,3,2.5,1720,3012,2.0,0,0,3,9,1720,0,1720,7658,500000,2014,Jul,9
19888,3,2.25,1760,1146,3.0,0,0,3,9,1760,0,1346,3472,615000,2014,May,9
19889,4,2.25,2270,8196,1.0,0,0,5,7,1150,1120,1920,10122,500000,2014,Sep,9
19890,3,3.5,1690,1765,2.0,0,0,3,8,1370,320,1690,1694,622000,2014,Oct,9
19891,5,3.5,4000,9234,2.0,0,0,3,9,4000,0,3690,6600,802945,2015,Apr,8
19892,4,2.5,2880,9003,2.0,0,0,3,10,2880,0,2640,8126,1260000,2014,Jul,9
19893,3,2.5,1480,1531,3.0,0,0,3,8,1480,0,1530,1321,598950,2015,Feb,8
19894,3,2.5,1950,4949,2.0,0,0,3,7,1950,0,2200,5740,430000,2015,Jan,8
19895,4,2.75,2700,5150,2.0,0,0,3,9,2700,0,2700,5747,515000,2014,Nov,9
19896,2,3.0,2210,3917,2.0,0,0,3,10,1500,710,1720,3933,1260000,2014,Jul,9
19897,4,3.5,2370,3692,2.5,0,0,3,8,2370,0,2520,5425,400000,2014,Jun,9
19898,3,2.5,1310,1254,2.0,0,0,3,7,850,460,1310,1372,390000,2015,Apr,8
19899,3,2.5,2410,4293,2.0,0,0,3,7,2410,0,2190,5900,450000,2014,Oct,9
19900,5,1.5,3360,5402,2.0,0,0,3,9,3360,0,3360,5415,804995,2014,May,9
19901,4,3.25,3040,4155,2.0,0,0,3,8,2350,690,2680,4000,825000,2015,Mar,8
19902,4,2.25,2140,6355,2.0,0,0,3,7,2140,0,2480,5746,435000,2014,May,9
19903,3,2.5,1720,1715,2.0,0,0,3,7,1240,480,1610,1626,398000,2014,Jun,9
19904,4,2.5,2658,3960,2.0,0,0,3,9,2658,0,2578,4200,411605,2014,Jun,9
19905,3,3.25,1480,983,2.0,0,0,3,8,1180,300,1330,1062,315000,2014,Dec,9
19906,2,2.0,1350,1209,3.0,0,0,3,8,1350,0,1310,982,455000,2014,Nov,9
19907,3,2.5,1150,1194,2.0,0,0,3,8,1020,130,1450,1714,452950,2015,May,8
19908,3,1.75,1690,1468,2.0,0,0,3,8,1380,310,1690,1936,380000,2014,May,9
19909,2,1.75,1270,1916,2.0,0,0,3,8,1270,0,1140,1916,340000,2014,Nov,9
19910,3,2.5,2655,5080,2.0,0,0,3,8,2655,0,2879,5232,409950,2014,Nov,9
19911,2,1.0,880,1165,2.0,0,0,3,8,880,0,1640,3825,360000,2015,May,8
19912,4,4.25,4645,7757,2.0,0,0,3,10,3855,790,2150,6970,1600000,2015,Apr,8
19913,3,1.5,1270,1443,3.0,0,0,3,8,1270,0,1270,1413,440000,2014,May,9
19914,2,1.75,1728,95950,1.0,0,3,3,9,1728,0,1720,35735,730000,2014,Sep,9
19915,3,2.25,1950,7221,1.0,0,0,4,8,1950,0,2310,8125,408000,2014,May,9
19916,4,2.5,3170,3862,3.0,0,0,3,8,3170,0,2840,4181,820000,2014,Aug,9
19917,2,2.5,1233,1244,2.0,0,0,3,7,963,270,1230,1300,360000,2014,Jul,9
19918,3,2.5,2570,4600,2.0,0,0,3,8,2570,0,2570,5000,339990,2014,Jun,9
19919,3,2.0,1560,1020,3.0,0,0,3,8,1560,0,1560,1728,515000,2014,Oct,9
19920,3,1.75,1630,1166,2.0,0,0,3,8,1020,610,1420,1670,541000,2015,Jan,8
19921,4,2.5,2510,7245,2.0,0,0,3,9,2510,0,1830,8900,375000,2015,Apr,8
19922,4,2.5,2223,5780,2.0,0,0,3,8,2223,0,1690,7766,320000,2014,Oct,9
19923,2,2.25,1230,1058,2.0,0,0,3,7,1160,70,1240,817,325000,2015,Feb,8
19924,5,2.75,3050,7520,2.0,0,0,3,8,3050,0,2180,10800,740000,2015,Mar,8
19925,5,2.75,2710,6220,2.0,0,0,3,8,2710,0,2530,4759,450000,2014,Oct,9
19926,4,2.5,2090,4400,2.0,0,0,3,8,2090,0,2090,3430,455000,2014,Jul,9
19927,3,2.5,1440,1068,2.0,0,0,3,8,1160,280,1580,1483,292500,2015,Feb,8
19928,3,2.5,2500,51836,1.0,0,0,3,9,1510,990,2270,54450,650000,2014,Aug,9
19929,4,2.75,2740,7872,2.0,0,0,3,10,2740,0,1220,6300,530000,2015,Mar,8
19930,5,3.25,3360,6120,2.0,0,0,3,9,3360,0,3230,5398,829995,2014,Aug,9
19931,4,2.75,2280,5013,2.0,0,0,3,8,2280,0,2130,5121,395000,2014,Dec,9
19932,4,2.75,3520,5500,2.0,0,0,3,9,3520,0,3340,5500,859990,2014,Jul,9
19933,2,1.5,1320,826,2.0,0,0,3,8,1100,220,1340,1213,342500,2014,Jul,9
19934,4,2.75,3410,5838,2.0,0,0,3,9,3410,0,3420,7048,743000,2014,Dec,9
19935,3,2.25,2730,9388,1.0,0,0,3,7,1390,1340,2255,5701,345000,2014,Dec,9
19936,3,2.5,1780,2778,2.0,0,0,3,8,1530,250,1380,1998,443000,2014,Dec,9
19937,3,2.5,1427,4337,2.0,0,0,3,7,1427,0,1443,4347,260000,2014,Sep,9
19938,4,2.5,2910,6555,2.0,0,0,3,9,2910,0,2910,10419,810000,2014,Jul,9
19939,4,2.75,3250,5600,2.0,0,0,3,8,3250,0,2730,5667,570000,2014,Dec,9
19940,5,3.5,3630,8100,2.0,0,0,3,10,3630,0,1730,8246,1560000,2015,Mar,8
19941,2,2.5,1680,975,3.0,0,0,3,9,1680,0,1680,977,840000,2014,Nov,9
19942,3,2.5,2280,2296,3.0,0,0,3,9,1890,390,1390,4000,950000,2015,Apr,8
19943,3,2.5,3310,4682,2.0,0,0,3,9,2380,930,2660,5166,572800,2015,Jan,8
19944,3,3.0,1290,1112,3.0,0,0,3,7,1290,0,1230,9000,305000,2014,Oct,9
19945,5,4.75,3940,7067,2.0,0,0,3,10,3230,710,1910,7735,1700000,2014,Jul,9
19946,4,2.5,2170,6000,2.0,0,0,3,7,1630,540,1720,5668,445000,2014,Aug,9
19947,4,3.5,3290,8059,2.0,0,0,3,9,3290,0,3290,10758,801000,2014,Sep,9
19948,3,2.5,2550,5376,2.0,0,0,3,9,2550,0,2250,4050,711000,2014,Jul,9
19949,3,2.25,1140,977,2.0,0,0,3,7,850,290,1140,976,268500,2014,Aug,9
19950,4,2.5,2300,3825,2.0,0,0,3,7,2300,0,2110,3825,320000,2014,Oct,9
19951,4,3.25,2670,5001,1.0,0,0,3,9,1640,1030,1610,5001,500000,2014,Sep,9
19952,4,2.5,2440,6651,2.0,0,0,3,9,2440,0,1350,7653,631625,2014,May,9
19953,2,2.5,1611,2210,2.0,0,2,3,10,1611,0,2070,2182,850000,2015,Jan,8
19954,3,3.5,2710,3290,2.0,0,0,3,8,1650,1060,2440,3290,600000,2014,Oct,9
19955,3,2.75,2015,16807,2.0,1,4,3,9,2015,0,1780,12310,988500,2014,May,9
19956,4,3.25,3444,5166,2.0,0,0,3,8,2714,730,2848,5182,430236,2015,Mar,8
19957,3,2.5,3060,9576,2.0,0,0,3,10,3060,0,3060,9579,1270000,2014,Sep,9
19958,4,2.5,2050,2772,2.0,0,0,3,8,2050,0,1800,2886,689500,2015,Apr,8
19959,3,1.5,1390,1882,2.0,0,0,3,7,1390,0,1490,2175,175003,2014,Dec,9
19960,2,2.5,1240,1249,3.0,0,0,3,8,1240,0,1240,2500,459000,2014,Sep,9
19961,4,3.25,3750,74052,2.0,0,0,3,10,3750,0,4920,74052,1180000,2015,Apr,8
19962,3,3.25,1410,1442,3.0,0,0,3,8,1360,50,1500,1200,358000,2014,Sep,9
19963,4,2.5,2448,4949,2.0,0,0,3,9,2448,0,2815,5446,447055,2014,Jul,9
19964,3,2.75,2600,64626,1.5,0,0,3,8,2600,0,1740,64626,415000,2014,Jun,9
19965,4,3.25,3330,9000,2.0,0,0,3,9,2870,460,2550,6349,1210000,2014,Oct,9
19966,2,2.25,1160,1010,2.0,0,0,3,8,1000,160,1200,1170,495000,2014,Oct,9
19967,2,2.25,1330,1380,2.0,0,0,3,8,1060,270,1580,4802,479000,2014,Nov,9
19968,3,2.5,2830,4334,3.0,1,4,3,10,2830,0,2830,38211,1900000,2015,Mar,8
19969,3,2.5,1610,3517,2.0,0,0,3,8,1610,0,1830,2889,249900,2014,Oct,9
19970,4,2.5,2800,4000,2.0,0,0,3,9,2800,0,1770,4200,1470000,2014,Oct,9
19971,5,3.75,4570,10194,2.0,0,0,3,11,4570,0,2040,7560,1040000,2015,Apr,8
19972,4,2.5,2820,6120,2.0,0,0,3,9,2820,0,1510,6120,897000,2014,Oct,9
19973,4,2.5,2570,9470,2.0,0,0,3,9,2570,0,2570,10663,1100000,2015,Mar,8
19974,3,2.25,1710,1193,2.0,0,0,3,9,1140,570,1510,1193,685000,2014,Nov,9
19975,3,1.5,1220,3286,2.0,0,0,3,7,1220,0,1220,2640,295000,2014,Sep,9
19976,3,2.25,1650,946,3.0,0,0,3,8,1650,0,1570,1283,619000,2014,Aug,9
19977,2,1.5,1130,1340,2.0,0,0,3,8,910,220,1310,1340,439108,2014,Nov,9
19978,3,2.25,1489,2800,2.0,0,0,3,7,1489,0,1584,3200,260000,2015,Feb,8
19979,5,2.5,2690,5557,2.0,0,0,3,7,2690,0,2090,10500,279000,2014,Jun,9
19980,3,2.25,1530,1305,2.0,0,0,3,7,1116,414,1320,1427,380000,2015,Mar,8
19981,3,2.5,1600,6315,2.0,0,0,3,8,1600,0,1608,4300,287000,2014,Nov,9
19982,2,1.5,1000,1251,2.0,0,0,3,7,930,70,1420,1187,377000,2014,Dec,9
19983,4,3.5,2440,3012,3.0,0,1,3,8,2440,0,1860,4650,649950,2015,Feb,8
19984,3,2.5,1260,1102,3.0,0,0,3,8,1260,0,1320,2500,445000,2014,Oct,9
19985,3,2.5,1660,1692,3.0,0,0,3,7,1610,50,1210,1230,605000,2015,May,8
19986,3,2.25,1190,1137,2.0,0,0,3,7,960,230,1190,1080,475000,2014,Sep,9
19987,3,3.0,1520,1884,3.0,0,0,3,8,1520,0,1360,1939,399000,2014,Aug,9
19988,5,2.75,3250,8100,2.0,0,0,3,8,3250,0,1270,8100,718000,2015,Apr,8
19989,4,3.25,4700,9160,1.0,0,4,3,11,2520,2180,2240,8700,1400000,2014,May,9
19990,3,2.5,1480,1663,2.0,0,0,3,9,1180,300,1380,1537,341000,2014,May,9
19991,2,2.5,2380,9374,1.0,0,2,3,8,2380,0,1610,5000,818000,2014,May,9
19992,3,2.25,1640,1873,3.0,0,0,3,8,1640,0,1640,3920,759000,2014,Dec,9
19993,3,3.5,1650,2262,3.0,0,0,3,8,1650,0,1620,3166,547500,2014,Jun,9
19994,5,4.75,5305,8401,2.0,0,2,3,11,3745,1560,2960,7200,2700000,2014,May,9
19995,2,2.5,1278,987,2.0,0,0,3,7,1002,276,1220,1287,358000,2014,Jul,9
19996,3,2.5,1200,813,3.0,0,0,3,9,1200,0,1750,4365,412000,2014,Oct,9
19997,2,1.5,690,1058,2.0,0,0,3,7,690,0,690,1058,245000,2015,Jan,8
19998,4,2.5,3202,4964,2.0,0,0,3,9,3202,0,2425,4886,460940,2014,Oct,9
19999,3,2.25,1347,1292,3.0,0,0,3,7,1347,0,1480,1865,321000,2014,May,9
20000,4,3.5,2960,6000,2.0,0,0,3,9,2960,0,2960,6000,633634,2014,Jun,9
20001,1,0.75,740,1284,1.0,0,0,4,6,740,0,1430,3988,290000,2014,Sep,9
20002,2,2.25,1200,1137,3.0,0,0,3,7,1200,0,1280,1295,445000,2015,Apr,8
20003,5,3.5,4320,7502,2.0,0,0,3,9,3500,820,3250,7538,887250,2015,Apr,8
20004,3,2.5,2310,7348,1.0,0,3,3,8,2310,0,2310,7153,739000,2014,Sep,9
20005,3,2.0,1490,1286,3.0,0,0,3,8,1490,0,1420,1230,429900,2014,Dec,9
20006,3,2.0,1480,800,2.0,0,0,3,8,1000,480,1480,886,459000,2015,Jan,8
20007,3,2.25,1481,2820,2.0,0,0,3,7,1481,0,1481,3028,240000,2014,Jun,9
20008,3,3.0,1730,1902,3.0,0,0,3,8,1730,0,1830,1804,566950,2014,Sep,9
20009,4,3.5,3900,8391,2.0,0,0,3,10,3900,0,3820,12268,1040000,2014,May,9
20010,3,3.5,1130,1449,3.0,0,0,3,7,1130,0,1130,1200,343000,2015,Mar,8
20011,4,3.25,3230,4838,2.0,0,0,3,9,3230,0,2980,5094,572115,2014,Nov,9
20012,5,3.5,3920,5150,2.0,0,0,3,9,2820,1100,3170,5530,918000,2015,Jan,8
20013,2,1.5,1190,1361,2.0,0,0,3,8,1190,0,1280,3360,555000,2015,May,8
20014,4,2.5,2311,4396,2.0,0,0,3,9,2311,0,2458,4616,399440,2014,Jul,9
20015,3,2.5,1810,914,3.0,0,0,3,8,1380,430,1810,914,450000,2014,Jul,9
20016,4,2.5,3290,6203,2.0,0,0,3,9,3290,0,2990,6835,648000,2014,Jun,9
20017,4,2.5,3250,5000,2.0,0,0,3,8,3250,0,3230,5507,580000,2014,Jun,9
20018,4,2.5,2544,4071,2.0,0,0,3,9,2544,0,2358,4179,415000,2015,Mar,8
20019,3,2.5,1380,1389,3.0,0,0,3,8,1380,0,1380,1249,527500,2014,Oct,9
20020,3,2.25,1430,800,2.0,0,0,3,8,1140,290,1430,1387,384000,2014,Jul,9
20021,3,2.5,3490,28213,1.5,0,2,3,9,2242,1248,2120,56628,692000,2014,Aug,9
20022,2,1.5,910,966,2.0,0,0,3,8,820,90,2740,6400,455000,2014,Aug,9
20023,4,3.25,3080,4120,2.0,0,0,3,9,2380,700,1410,4120,1280000,2015,Apr,8
20024,3,2.5,2280,6031,2.0,0,0,3,8,2280,0,2430,7200,415000,2014,Jun,9
20025,3,2.5,1660,1344,3.0,0,0,3,8,1660,0,1750,2040,975000,2014,Dec,9
20026,4,2.5,3320,7429,2.0,0,0,3,9,3320,0,1840,7429,799950,2014,Oct,9
20027,5,4.0,1680,7268,1.0,0,0,3,8,1370,310,2040,8259,545000,2015,Apr,8
20028,4,3.5,2584,5005,2.0,0,0,3,8,2584,0,2767,5201,429900,2014,Oct,9
20029,3,2.5,2217,8019,2.0,0,0,3,7,2217,0,1470,8037,275000,2014,Jul,9
20030,3,2.5,2480,4136,2.0,0,0,3,8,2480,0,2510,4314,498000,2014,Jul,9
20031,3,2.5,2610,7256,2.0,0,0,3,9,2610,0,2610,7206,754950,2014,May,9
20032,4,3.0,3240,5562,2.0,0,0,3,10,3240,0,3380,5562,895000,2014,Jun,9
20033,4,3.25,3569,8327,2.0,0,0,3,10,3569,0,2550,5251,580000,2014,May,9
20034,4,2.5,3181,5831,2.0,0,0,3,8,3181,0,2056,24393,379900,2015,Feb,8
20035,4,2.5,1921,4888,2.0,0,0,3,7,1921,0,1921,9140,245000,2015,Mar,8
20036,3,2.5,1570,4926,2.0,0,0,3,8,1570,0,1800,3202,417000,2014,Aug,9
20037,3,2.5,1940,3211,2.0,0,0,3,8,1940,0,1880,3078,555000,2014,May,9
20038,3,2.5,1940,3211,2.0,0,0,3,8,1940,0,1880,3078,555000,2014,Aug,9
20039,4,2.5,2210,13721,2.0,0,0,3,8,2210,0,1850,12951,353000,2014,Sep,9
20040,3,2.25,1280,1187,2.0,0,0,3,8,1080,200,1280,1681,539000,2015,Apr,8
20041,3,2.0,1520,5040,2.0,0,0,3,7,1520,0,1860,8710,434900,2014,Sep,9
20042,2,2.25,1230,1078,2.0,0,0,3,7,1160,70,1240,817,325000,2014,Dec,9
20043,3,2.5,1480,2159,3.0,0,0,3,8,1480,0,1480,1554,650000,2015,Apr,8
20044,4,2.5,2612,5850,2.0,0,0,3,8,2612,0,2419,8984,379950,2015,Feb,8
20045,3,2.5,2350,4975,2.0,0,0,3,8,2350,0,2350,3951,700000,2014,Nov,9
20046,3,2.5,1300,1590,2.0,0,0,3,8,1100,200,1070,1223,675000,2014,Dec,9
20047,4,1.5,2020,7560,1.0,0,0,4,7,2020,0,1410,8080,379000,2014,Jun,9
20048,3,2.5,2140,2867,2.0,0,0,3,8,1960,180,2280,2836,571000,2015,Mar,8
20049,3,2.25,1380,1621,2.0,0,0,3,8,1140,240,1460,1403,475000,2014,Oct,9
20050,4,3.5,2730,3047,2.0,0,0,3,8,2400,330,1980,4600,769900,2014,May,9
20051,4,3.5,4220,5817,2.0,0,0,3,9,2910,1310,4290,6637,633000,2014,Dec,9
20052,3,2.5,1570,1433,3.0,0,0,3,8,1570,0,1570,2652,635000,2014,May,9
20053,4,3.5,4670,6000,2.0,0,3,3,11,3820,850,4310,6000,1240000,2014,Jul,9
20054,3,2.25,1370,1007,3.0,0,0,3,8,1330,40,1570,1635,524000,2015,Jan,8
20055,4,3.5,3273,5115,2.0,0,0,3,8,2671,602,2996,5100,485000,2014,Nov,9
20056,3,4.0,3880,13095,2.0,0,3,3,11,3700,180,3880,10830,1030000,2014,May,9
20057,3,3.5,1494,1262,3.0,0,0,3,8,1494,0,1494,1264,650000,2014,Oct,9
20058,3,2.5,2930,5641,2.0,0,0,3,8,2930,0,3300,5641,754842,2014,Oct,9
20059,4,2.5,2598,5553,2.0,0,0,3,9,2598,0,2502,4900,428900,2014,Sep,9
20060,3,2.5,2242,4995,2.0,0,0,3,8,2242,0,1798,4942,329900,2014,Jun,9
20061,4,2.5,2830,5932,2.0,0,0,3,9,2830,0,2840,5593,1040000,2014,Dec,9
20062,4,2.5,2710,6937,2.0,0,0,3,7,2710,0,2380,5866,544999,2014,Sep,9
20063,4,2.75,2320,4344,2.0,0,0,3,8,2320,0,2310,3770,449950,2014,May,9
20064,4,2.5,2720,7991,2.0,0,0,3,9,2720,0,1590,8611,635000,2015,Jan,8
20065,3,1.75,1650,1180,3.0,0,0,3,8,1650,0,1650,1960,599000,2014,Nov,9
20066,3,3.25,1430,1348,2.0,0,0,3,8,1160,270,1160,1265,478000,2014,Nov,9
20067,4,2.5,2090,5040,2.0,0,0,3,9,2090,0,1430,12000,388000,2014,Sep,9
20068,4,3.5,3660,4903,2.0,0,0,3,9,2760,900,3630,4992,809950,2014,Aug,9
20069,4,3.5,4220,8417,3.0,0,0,3,10,4220,0,3730,8435,1060000,2015,Apr,8
20070,2,2.5,1450,1213,2.0,0,0,3,9,1110,340,1620,1456,659000,2015,Apr,8
20071,4,3.75,3460,6738,2.0,0,0,3,11,3460,0,3340,6120,971971,2014,Jun,9
20072,3,2.5,1350,874,3.0,0,0,3,8,1270,80,1350,886,389000,2015,Jan,8
20073,4,2.75,3000,5470,2.0,0,0,3,8,3000,0,2420,4891,355000,2014,Jul,9
20074,4,2.5,2950,10003,2.0,0,0,3,9,2950,0,2790,9323,551500,2014,Dec,9
20075,4,2.5,2530,5048,2.0,0,0,3,8,2530,0,2530,4359,417838,2014,Jul,9
20076,4,4.5,4650,7660,2.0,0,0,3,11,3640,1010,1710,8400,1750000,2014,Jul,9
20077,2,1.0,710,1131,2.0,0,0,4,7,710,0,1370,1173,399950,2014,Jun,9
20078,4,2.5,3050,8000,2.0,0,0,3,9,3050,0,1910,8000,740000,2014,Jul,9
20079,3,2.5,1150,683,2.0,0,0,3,7,1150,0,1150,755,335000,2015,Feb,8
20080,5,5.25,3410,8118,2.0,0,0,3,11,3410,0,3410,16236,2250000,2015,Apr,8
20081,3,1.75,1370,1921,3.0,0,0,3,8,1370,0,1370,4000,667000,2015,Apr,8
20082,4,2.5,3540,7009,2.0,0,0,3,9,3540,0,2150,10290,920000,2015,Mar,8
20083,3,2.5,1370,1350,2.0,0,0,3,7,1010,360,1450,6000,368000,2014,May,9
20084,4,2.5,1714,3080,2.0,0,0,3,8,1714,0,1714,3250,307000,2014,Jul,9
20085,4,2.75,3650,4534,2.0,0,0,3,7,2940,710,2400,7682,550000,2015,Jan,8
20086,4,2.5,2990,6037,2.0,0,0,3,9,2990,0,2990,5992,594491,2015,Jan,8
20087,4,2.5,3284,6516,2.0,0,0,3,8,3284,0,2555,5008,460458,2014,Sep,9
20088,4,2.25,3550,13900,1.0,0,0,3,8,1830,1720,2770,12200,859000,2014,Jun,9
20089,3,3.0,1860,2875,2.0,0,0,3,8,1710,150,1350,4830,399950,2014,Dec,9
20090,3,3.25,1720,1977,2.0,0,0,3,8,1360,360,1720,3420,547500,2015,Apr,8
20091,3,2.5,2540,4775,2.0,0,0,3,7,2540,0,2270,5000,310000,2014,Jun,9
20092,4,2.75,3270,12880,2.0,0,0,3,9,3270,0,2420,7505,939000,2014,Jun,9
20093,2,2.5,980,1021,3.0,0,0,3,8,980,0,980,1023,329900,2014,Oct,9
20094,3,2.5,1150,1193,2.0,0,0,3,8,1020,130,1450,1640,436000,2014,Dec,9
20095,3,2.5,1820,1855,2.0,0,0,3,8,1570,250,1470,6900,320000,2014,Jul,9
20096,3,2.5,1580,3825,2.0,0,0,3,8,1580,0,1380,1500,375000,2014,Sep,9
20097,3,2.0,1460,3696,2.0,0,0,3,7,1460,0,1720,3631,392137,2015,Mar,8
20098,4,2.5,2900,4950,2.0,0,0,3,8,2900,0,2590,4950,520000,2014,Aug,9
20099,5,2.75,2620,6389,2.0,0,0,3,9,2620,0,2620,4504,535000,2014,Oct,9
20100,2,2.5,1340,999,2.0,0,0,3,8,940,400,1470,1436,407000,2015,Mar,8
20101,4,3.25,3266,5398,2.0,0,0,3,8,3266,0,3087,5152,424950,2014,Nov,9
20102,2,1.5,1076,1060,3.0,0,0,3,7,1076,0,1076,1060,290000,2014,Aug,9
20103,3,3.25,1680,1478,2.0,0,0,3,8,1360,320,1530,2753,399000,2014,Oct,9
20104,3,2.5,1930,1348,2.0,0,0,3,8,1300,630,1630,6000,439990,2014,Jul,9
20105,4,2.5,2880,3091,2.0,0,0,3,9,1940,940,1560,4080,635000,2015,Feb,8
20106,4,2.25,2240,5000,2.0,0,0,3,8,2240,0,1760,7500,635000,2014,Jul,9
20107,3,2.5,2594,4455,2.0,0,0,3,8,2594,0,2981,4950,351000,2015,Apr,8
20108,2,1.5,1210,1232,3.0,0,0,3,8,1210,0,1330,1174,437500,2014,Aug,9
20109,4,3.5,3760,5000,2.0,0,0,3,9,2860,900,1340,5000,919204,2014,May,9
20110,4,2.5,3600,6055,2.0,0,0,3,9,3600,0,3590,6050,923990,2014,Sep,9
20111,4,2.5,2050,2772,2.0,0,0,3,8,2050,0,2050,2934,639888,2014,Jun,9
20112,3,3.25,1510,2064,2.0,0,0,3,8,1220,290,1670,2594,675000,2015,Jan,8
20113,4,2.5,2580,3909,2.0,0,0,3,8,2580,0,1820,5772,899900,2014,Jun,9
20114,3,2.5,1670,4020,2.0,0,0,3,7,1670,0,1670,4020,252000,2015,Jan,8
20115,4,2.5,3190,10034,2.0,0,0,3,9,3190,0,2110,9300,925000,2015,Mar,8
20116,3,2.5,1280,1920,3.0,0,0,3,8,1280,0,1450,1900,552000,2014,Oct,9
20117,4,2.5,2718,6197,2.0,0,0,3,8,2718,0,2667,5000,388500,2015,Apr,8
20118,2,2.0,1370,1878,3.0,0,0,3,8,1370,0,1280,1878,548000,2014,Aug,9
20119,3,2.5,1794,4769,2.0,0,0,3,7,1794,0,3557,4807,254950,2014,Sep,9
20120,4,4.5,5120,41327,2.0,0,0,3,10,3290,1830,3360,82764,1240000,2014,Dec,9
20121,3,2.5,2160,1912,2.0,0,0,3,9,1970,190,1810,2653,629000,2014,Sep,9
20122,4,2.5,2180,7204,2.0,0,0,3,8,2180,0,1500,7650,734000,2015,Mar,8
20123,3,2.25,1490,1294,2.0,0,0,3,7,1220,270,1490,1283,309000,2014,Jun,9
20124,3,2.5,2950,10254,2.0,0,0,3,9,2950,0,2800,9323,554950,2014,Jul,9
20125,3,2.75,2990,207781,2.0,0,0,3,9,2990,0,2590,218671,785000,2015,May,8
20126,4,2.5,2700,5150,2.0,0,0,3,9,2700,0,3160,7620,550000,2014,Jun,9
20127,4,3.5,3130,5000,3.0,0,0,3,10,3130,0,1950,5152,1010000,2014,Aug,9
20128,3,2.0,3620,14250,2.0,0,0,3,8,3220,400,2370,14250,1580000,2014,Oct,9
20129,5,2.75,2481,4045,2.0,0,0,3,8,2481,0,2363,4175,309000,2014,Jun,9
20130,3,2.5,1730,3600,2.0,0,0,3,8,1730,0,2030,3600,328423,2014,Jun,9
20131,3,1.5,1420,1192,2.0,0,0,3,8,1140,280,1340,1213,345000,2014,Jun,9
20132,5,3.5,3160,5175,2.0,0,0,3,9,3160,0,2100,9351,660000,2014,Nov,9
20133,3,3.25,1320,1327,2.0,0,0,3,8,1040,280,1440,1263,385000,2014,May,9
20134,2,2.25,1010,1107,2.0,0,0,3,8,710,300,1140,1531,459000,2015,Mar,8
20135,3,2.5,1870,4046,2.0,0,0,3,7,1870,0,2130,4800,248000,2015,Jan,8
20136,4,3.5,5220,15411,2.0,0,3,3,11,3550,1670,3110,14124,1480000,2014,Aug,9
20137,4,2.5,2260,5824,2.0,0,0,3,8,2260,0,2240,5561,379000,2014,Aug,9
20138,5,4.5,4340,5722,3.0,0,4,3,10,4340,0,1770,5250,2950000,2015,Mar,8
20139,2,2.25,1620,1841,2.0,0,0,3,8,1540,80,1530,1831,395000,2014,Sep,9
20140,3,2.5,2280,2289,2.0,0,0,3,8,1880,400,2280,2425,535000,2014,May,9
20141,5,3.5,3400,9804,2.0,0,0,3,9,2550,850,2380,7440,970000,2014,Oct,9
20142,2,1.5,830,1020,2.0,0,0,3,7,830,0,830,1379,205000,2015,Feb,8
20143,4,2.5,2310,7384,2.0,0,0,3,8,2310,0,2310,7800,310000,2014,Oct,9
20144,2,1.5,830,1858,2.0,0,0,3,7,830,0,1480,3030,334500,2014,Jul,9
20145,5,3.25,4130,7197,2.0,0,0,3,10,4130,0,3730,7202,995000,2014,Aug,9
20146,4,3.0,2050,4000,2.0,0,0,3,8,2050,0,2050,4000,370228,2015,Apr,8
20147,4,2.5,2050,4953,2.0,0,0,3,9,2050,0,2340,6175,383000,2015,Mar,8
20148,3,2.5,1600,2610,2.0,0,0,3,8,1600,0,1445,1288,384500,2014,Aug,9
20149,5,2.5,3190,8160,2.0,0,0,3,9,3190,0,1650,8160,865000,2014,Jul,9
20150,4,3.75,3860,5474,2.5,0,0,3,10,3860,0,3040,5474,1050000,2014,May,9
20151,4,2.5,2040,5616,2.0,0,0,3,8,2040,0,2380,4737,502000,2014,May,9
20152,4,3.5,3845,8400,2.0,0,0,3,10,3845,0,1710,8400,1750000,2014,Sep,9
20153,4,2.5,2650,6875,2.0,0,0,3,8,2650,0,2650,5831,569995,2014,Sep,9
